"sample","buffa.score"
"adce324b-0b32-4bb0-9a23-09409591bb3c",-45
"adf5150d-4c78-40dd-958e-9fdc1d2c7f6d",-43
"ae11f137-e425-4a83-9807-34fbe44683a5",31
"ae141f96-c112-4925-879c-0a86c42c4e17",-35
"ae16acee-37ec-4145-8f1f-dea7b16bd75e",31
"ae61f645-ea13-4136-aa2b-531b9712d252",29
"ae6d4635-cd64-4d9c-98e5-e5bbf52ba991",-31
"ae7c0d79-cf72-4786-8954-c02084bc2b1f",-25
"ae882700-a227-49ae-bf46-dedcae548a09",-17
"ae88e6d8-e4cb-4592-b5c0-c826a7d74f19",33
"ae8c585e-226d-48c0-82ff-98f18f82a750",-27
"ae8ca940-d217-4d06-878c-7640a48928b5",23
"aea96a2b-d694-4469-95a9-48bb798b6726",13
"aeed8384-b92d-49ab-a838-233225dfb3bd",-27
"af3e4e91-1a60-4eec-b0c2-f2450f13bee6",-33
"af447c17-ba55-4bcb-8697-f4a184541a7f",23
"af58e4c9-653f-4c26-a889-a2d82ab39f68",35
"af60ba0b-7e21-4610-a24f-d10b76983621",9
"af693732-aa1f-49a1-aa48-1d17079ccbbe",-37
"af7e39a0-b585-43ab-99e5-21107fbce16f",31
"af9061ac-7a1f-439f-8c73-c2cfef89244e",3
"afba25fb-e682-4eda-8eca-d6b077ec18bb",-7
"aff7617d-c5a0-434f-bde9-93dcfdaa8c9d",15
"b017009a-7cca-4c2a-9727-d4cec55ee23b",-29
"b045ee79-82a6-4636-a875-1a58603d89ff",21
"b0a08eb5-b6eb-4f66-a707-0316d68076fe",25
"b0d817dc-6519-41e7-9868-e72e8b616ca1",17
"b0ea806a-7060-47e2-98a9-44e823092493",-33
"b0feb1c4-a349-4128-a4aa-d98ea7ac8ffb",19
"b11115ec-9410-479a-a450-99a445893cae",39
"b11e1d51-1189-4e59-8381-a26955a0fc29",-27
"b136212f-71e1-4cd9-9e8e-f0ac36f5c02e",-9
"b14a30a9-b06b-4542-82b7-207ebfbdd3e6",-23
"b1a594a0-9e3e-4632-ac8f-14e400836ac5",-29
"b1d95b5d-949e-4837-a4d0-702b83a8ab37",7
"b200872e-2a18-4d56-a291-b7c61e780c8c",27
"b2392f30-ec88-49cf-a84f-6da646b1210d",-7
"b251a320-1852-4fcb-b989-c8ac746f669b",-35
"b25a8755-dc76-450a-abc6-b33f9b158e76",19
"b266c2bf-973d-4708-a4ed-1318c52c1402",31
"b27da518-d023-4f9c-a9ab-5cd68ee37870",13
"b28090c5-c42d-4836-9bb1-ce906d3ead95",19
"b2809ac6-147f-44f2-b11e-9d55a96dd563",-13
"b2897b80-ade0-4f93-95d3-7ca83d272639",-33
"b28fc2ac-ae5b-4184-8c1d-5fcb2e33b14f",-39
"b2d5a832-96d9-4bec-9bc8-f3119d2566c3",17
"b2f87670-d9ef-4d0e-9832-fba02ba1336b",-27
"b2fcc836-4e32-43d2-a6be-70c6cf635953",27
"b2fd7c65-5805-45ff-9bc5-9ddc8fa222af",-11
"b306307c-34a8-4b81-a381-f5bbf5b44cea",-5
"b321bb6a-b772-44b0-a4a9-85be814f2cad",1
"b331d7d5-fa07-4886-b6ca-632bd627eeb6",-37
"b34977ce-e41f-46aa-b077-048dabcd89e6",17
"b34c03c7-64ee-45d1-8a1b-dc8de290b0d8",-5
"b3656837-ef21-4052-8db3-02878028cc38",-35
"b387f364-578b-413f-9e6e-83f7afb26ff5",11
"b39411a3-9c73-418c-8160-cc777e5fbb10",-13
"b3a249c3-9119-472c-b208-7de102d14e9a",-33
"b3ac5070-9a6b-4d72-aed7-3248f763ec10",-23
"b3c386da-4df7-4944-b01b-aa2d6a3ce306",5
"b3c9cdf7-203b-4a66-a3a3-cc3c0c0aee32",-3
"b3ca1e7a-b15b-45bb-9410-a57c2cd48602",15
"b3e89f05-07a2-41df-9705-37b8c3c2dbe0",-11
"b3f640ea-a0a6-4f96-ba7c-c57dfd3683d4",17
"b403b780-01ca-4f83-b6c6-d0ef755698b9",-39
"b40ba2e0-c15c-4c48-9df4-6a0f85cc4545",37
"b4114885-38cd-4e8a-874b-b78da8d95e2c",13
"b417bf8a-ea1c-43a3-ba81-a4394ddb2c2f",1
"b418bbe2-aa91-4b09-b5d4-516c781a368d",13
"b454109c-8d98-428a-a066-9e680be72a59",13
"b473a450-e04e-4ddc-8db4-6d32e31ea61e",11
"b4776621-855c-47be-8484-b5f91f1585f9",-25
"b49f6d2c-c822-4fdd-8fdb-b60865bc3466",-7
"b4a6ebbc-78a8-430e-920f-b85bf41c9430",21
"b4a7593d-780a-4fa2-9d75-532a6b9ff129",-29
"b4aebb2a-d0b8-43d8-bd1f-78af2065d8f9",-3
"b4b0c5e2-82ed-4ebf-a75d-278b5df9dee2",27
"b4c41702-4d85-47f7-b0af-d8704c863719",21
"b4d7cb48-b57d-4dbb-944f-d02bfe9c7c2f",21
"b4e0a111-6288-411a-9a47-8e72ad5b9358",-15
"b4f3dbbb-2686-4896-9e60-5bef6c9150b4",7
"b5206dc2-c8ea-4b06-869c-ea0663e43afa",13
"b52775aa-273e-484e-82c7-c625f09415fa",25
"b5569562-7bd4-4220-9a08-ca32e963754d",15
"b5586508-eb48-4408-b48b-9bd29aa44717",19
"b5718621-fb73-4aca-81c3-ae6376a77140",33
"b581a3a3-fa8d-47cc-ad5d-a5f69cadb1ae",-35
"b59ead01-fb10-4a14-bd82-dca57ff01ea4",21
"b5db657f-2eaf-4e0e-b4f9-f5f386aea040",-17
"b5f5173f-9aa6-4e1a-b176-851c80c5068e",-43
"b60f4678-c0aa-455f-893d-742e42807360",15
"b62439be-c7d4-41b8-9099-1619ca2dc58f",19
"b62764d8-8b99-4fd3-bfb1-11d40e406198",-29
"b6388e09-7ed5-4041-97bb-4427ba5571ba",31
"b639cdbd-ac59-44fc-8778-ef99c192a8c9",27
"b63e8c00-53e7-49a0-a657-0d9230e29b27",-33
"b64520cd-55c9-46d8-aa01-3f6910237ad4",-13
"b65c6b1a-01ca-4fe2-8ba7-e9db8447a81a",-1
"b6799182-7435-4f67-8909-ae1af0043624",-15
"b691cb10-daf1-4bf5-9571-249d9f8f5144",7
"b699615f-b49d-4b45-9c69-588813876115",-43
"b6b11f6d-a9b4-4d62-b922-f23e29ee1e31",-23
"b6bc894c-0fc1-489c-8bb8-c697a9285c50",-33
"b6bd3326-1299-4f80-84ee-41336cee6447",-33
"b6bd5a48-d0cf-4811-9bac-be1cfe405764",-37
"b6c6702b-1719-4981-8710-e39c05b90910",-31
"b6cc5635-4990-453c-bdd0-a327684b7cdb",27
"b6d22853-bb92-4746-bed8-54eb2bc71739",-37
"b6ed61a4-0f7d-402d-809d-b56f9496814e",-13
"b6ffbee9-49da-49b2-b1bd-1feeada25ef8",-9
"b725d57b-5dc6-4214-afc4-69a814743dde",-35
"b7496000-f30a-4a0f-9487-ccc3fb24abe0",39
"b76722e2-2c26-4d8e-b31d-70d5f2b2f82e",7
"b77be036-796b-4600-9c78-434f3f4e5fbc",11
"b7cd9732-b5e7-4381-88ee-b92031077796",21
"b7e2184d-3868-4e19-b3ae-d2387cf6246a",-19
"b8144f5d-764f-45f6-bae9-ace0cf40b974",-27
"b82172c8-b31f-4523-b56e-d07669f1ff86",1
"b823fba0-daa2-4b84-8665-17edaab59e71",17
"b84cc878-7e0b-4ba3-b498-f199aa285d4b",29
"b84f8037-5e3d-4b47-b264-2b50429eef01",-31
"b854dcef-2d6a-407c-8df2-4a01dcf612e1",-15
"b897e76b-e431-4ad1-8d1a-ad8defc3c351",21
"b89c486a-900a-4218-9417-d63791ae8439",-9
"b8b086e1-02fc-4c95-878a-810d477eb1be",-5
"b8c86a28-1b3a-436a-9e4e-f9ebe202a0b0",11
"b8d61e2a-3d9a-4057-a202-4f96c4b1ee4a",-11
"b8ebf300-67a8-4d9e-a19a-f057d1f923a5",-9
"b9344545-6eeb-4c77-b04e-154404642dee",-29
"b961f424-86c8-428b-bf54-4e7c41579cf7",-21
"b9837255-4278-428b-822b-926a042693d4",-23
"b9931eed-6cab-430e-8297-80b9ea3d3d60",23
"b995c1d3-7368-49af-b9f1-d8c3d2ce401c",-35
"b9a17916-fa57-4cca-a19a-23b37215b222",-35
"b9c1df30-5610-4718-8b78-b42ad2398332",3
"b9cb388a-5b9b-4b98-884e-a6794ab3388f",3
"b9e76295-b7d2-4b2e-8432-6bd9073b4ac2",17
"ba0dfc63-e0fa-4243-a69a-1384ba5f5df3",-15
"ba14051f-ec0f-463d-8ddc-d43970bdac52",-13
"ba188339-99f4-4d1d-a618-8278875f1877",33
"ba54162e-9a85-418a-a27d-80f3dcb7c923",-11
"ba5cc9d6-4977-4945-81ea-41eb741ab6c5",-23
"ba6181ed-a174-4a48-bb40-27095d885caa",-33
"ba6e9e0f-74fc-4681-8a6c-4d69418845dc",-41
"ba712a3f-79bd-43ee-862e-84d969536d26",39
"ba852a12-0583-409b-9bd6-b58e21af7240",-39
"ba8a6633-0876-45f5-a9b1-17e0fe19fe29",19
"ba99400a-5d82-4a26-a6b5-92255e742d19",23
"baae0297-217b-4c2b-bde5-39a5f855b74e",35
"babe974d-dfba-4ea1-9f93-780482b6eeda",-39
"babfc460-84ce-4baa-9e03-b31e508dafaf",-1
"bace527b-032a-4bfe-834a-24b06a2892ee",11
"bacfcc02-a06d-49ce-b6f4-570b13c3d735",31
"bae38f13-9de8-4d51-80bb-856dded66d10",-1
"bae39611-bba5-4a55-911b-2bdf88dcf384",-35
"baf6f013-ebc0-4b37-afbd-1c4cf91d7f0e",29
"bb44c76c-7c95-44ff-9eb8-6a4c44ca185c",-27
"bb798827-7e9b-4dde-b269-49f0f37ec3ff",11
"bb8d2da1-d91d-4412-87df-c65aa63c486c",7
"bbc9925a-08f6-469e-81f4-e344a5d8a0de",-37
"bbd849c8-66e5-4abd-8af5-3b3a80fdb192",9
"bc216cab-29ef-44c6-b448-a55e0e60803e",23
"bc422919-dffe-4adb-a79b-fc6bd37768a3",9
"bc47f01c-1994-4ff8-a356-94d9679b66ee",7
"bc65fd39-7da5-418c-8e79-db4ade104ede",-23
"bcc9fa90-84fa-41f6-a642-3780eca23337",-7
"bce15e8a-6f1e-4e15-ba7a-f064ccb38ccc",23
"bce2cfd3-974e-4b92-b7d8-7c9f62d8a58b",-27
"bce36ffd-b524-433d-a05e-770d0b09c90a",1
"bced4d56-b71e-4eea-b92d-3a4356c46575",23
"bd9a9959-58b1-46c1-ad87-9fbedf43a3ed",15
"be193e4b-e2d3-4615-882a-da48ba99941d",-23
"be6ffbd6-0167-43c0-8f42-4da1052ca32e",21
"be822c24-1e54-4ee8-b765-c713e185374a",15
"be9f095f-88c4-4712-82af-0d674c98b222",7
"be9f4445-df1b-4de6-9eb3-deb3dad225cf",-9
"bea56095-f815-43f1-94ff-4913ddecb650",-35
"bea64f50-e073-435b-bab5-549f588e7e97",-31
"beba9913-d4e1-4307-9fb2-590e032cc22e",-9
"bec13ddf-514e-4a1c-ae22-4f592ba94859",-15
"bee32346-13e6-47a6-9118-91728ed6d678",-29
"bf2f6ccc-2d8d-4ba4-8c16-ada936061b13",1
"bf3def10-f3e4-4629-8815-e4a9f1bb5e95",-23
"bf53559d-12ca-459b-bd5d-da4e5b876df4",15
"bf59cb9d-f1aa-4a50-904f-6964bb518348",-27
"bf875f56-0d7b-4e5d-8f34-c67cb9428cfb",-11
"bfba24cd-18e3-4bff-a697-80a1540fd0d8",-13
"c003334e-9202-4bf1-a764-d93d4009e899",1
"c01f72c7-a0a8-46d1-b6cc-09ab20e2e087",3
"c021bd44-31dc-4b59-a7f5-f51f9ff192dc",-35
"c05681cf-f852-4591-8884-08b13be2cf9e",-7
"c058e618-b1cf-4f73-b3f9-354c550a7b0f",-37
"c05edd91-1a0d-46f8-bc8b-5121f6119e5f",-21
"c07b6180-1785-4bf6-a881-faa169c66297",-17
"c080ee4b-5ac6-45fe-bf35-a21fb6000cc8",21
"c09b422a-b9ce-4de3-9d50-1e2858eb1db6",35
"c0a25224-03ae-4cb4-9dec-49c16e9ffd68",25
"c0b29fdf-3b89-410d-807c-fc5af6be0a05",33
"c0f73c34-dd2d-4261-8cb0-56e5cd5f0671",-21
"c0ffd2e9-b375-45b8-9891-98b53742f629",23
"c107a66f-56fe-4eb2-95a6-7af6c2ff3628",-27
"c10c8c19-c687-4f06-8437-a0aba10ce7df",41
"c11586bf-45c4-4d16-9f80-09dd4594a181",-41
"c13aa5d5-89fa-47b4-acdd-563b1a40ba3c",43
"c14646c9-5857-489e-94eb-d708abaa909f",9
"c14dc150-c17d-4393-91e4-7a487418b876",17
"c1690460-81f4-4baf-aed3-a3ebd4ac29ce",-33
"c16c5537-1312-4f22-b114-cf8798de4829",-33
"c171a754-b973-4d47-ae0c-19b2e2ca5108",25
"c172bc07-d4f0-41be-a558-49abc81065c2",3
"c1d3cd9f-f856-49ef-9db0-39e619095e95",33
"c1db441a-0a0d-48e2-ac18-9b7e1e9d8516",31
"c1eccade-2e95-4e35-b450-e5b3f7f76120",-27
"c1f67724-0190-47d7-a9b7-cf07ac7906cc",21
"c20b3cbf-c3b1-4842-bd72-a8232fda4cab",27
"c21834bc-5221-49ce-8634-a10a5effef9f",39
"c2305342-8cf5-41a5-8ca7-352aa85360a0",25
"c25dbfa3-736c-4b85-8b6a-72d10115c3e1",25
"c28c8f7c-9594-41d8-a52b-8ce092871ae3",-25
"c2958892-c4be-49c3-9d3a-224987395f3e",29
"c29b524a-042d-4059-8b41-5fa7ebd1ce1c",-15
"c2a2198e-46e3-46ac-84d7-152eb2803643",-29
"c2b8acf9-6f13-4e37-8dd0-d7d054e6da20",23
"c2f0ecc2-ceff-4c0a-b43c-e7af3a8fe64c",-7
"c306d8b0-034c-4b4d-948b-936cc2510784",-29
"c30f5358-067d-420c-a516-ae7880e8527d",19
"c316c108-4a21-4455-b407-d0089e1a6d4a",-37
"c361df5a-029f-4b29-81d3-e7772a5a1602",-33
"c383ba2c-b00a-4bd2-82cb-b3f04c2a8172",27
"c384dc2b-465d-4caa-825f-8313ca4fb25e",43
"c3944237-586a-4d69-b740-8a699451dbc4",33
"c3e1d198-246a-4374-ba9a-808aa032b08e",33
"c3e46c0a-db17-4e19-aca4-c37929893a70",21
"c423ff61-3ad3-487d-ba7e-bf8ebb299418",31
"c446c0c7-7cc9-4229-bdaf-dcf56d50f3e4",29
"c45d07b7-c309-4eff-8105-344dda830b6c",-41
"c45d0b45-d32e-48c6-9913-4426dc026ae3",35
"c4a1c83b-8bb1-49de-bb4b-f58676e94f84",-5
"c4b22cd1-cdf8-42f1-9580-7ee8de015d50",17
"c4cdbc17-d915-47ec-abb7-c7893f0f408f",19
"c4e01288-63c7-4187-a766-e6f9905ab139",-11
"c4e26d99-1532-495a-aba2-2bcc3fc77792",-25
"c4eca1f4-22d8-461f-80e2-99b63f0f9d27",5
"c4fbe93c-27d7-4d2a-9a99-6eda89a114fb",35
"c55a82b0-0604-48da-9ec9-eeb4be48e7e6",23
"c5751fbf-3ce4-4e9b-9481-ac7d01332fff",-35
"c575434b-9f05-4e07-917a-114b8f8428e4",3
"c57b2853-9756-431d-962e-2818e4dd242f",13
"c5860232-abd2-4bbb-84d4-12c88b101e2c",-21
"c58c0cac-b900-413a-8c46-75dac5954a92",-17
"c58c14ea-5d5b-4f42-9b5c-58df76edb524",-43
"c5983e0c-5cb5-4440-b18b-fb4038505447",3
"c5ada9ec-44fc-46ca-9ed9-2d90fd4da4ba",25
"c62a9a17-da02-4232-ad93-47d3c6f27601",-29
"c65ee1a4-cab3-4274-bf2b-d1731af10f89",-21
"c6959ad8-2ab2-4375-9c04-eeb38a353aa4",7
"c6a3fd2b-7705-44b5-b9d2-7967069ee261",31
"c6aa7d9a-c608-4d62-998d-843cfc61a732",27
"c6d64a71-7f2e-4634-962a-eb58eb5fc65c",31
"c6fef94c-f2ce-483b-bad8-602cac3e05c5",23
"c7031156-16e9-4672-a229-4129fc90f1d7",-23
"c726412f-2969-4df8-bf54-f049e90e0a19",-35
"c7452f0b-0808-4431-892f-4eb6f7ea380d",3
"c77c4fd9-f144-4375-9200-d7bf45788f1e",17
"c787b215-c402-429d-a484-d9678ec2fcff",27
"c7a4ec19-0ec5-4de6-89a8-022dba8ed6c4",25
"c7a59596-531f-4bae-b71d-9b5d0ed7349f",1
"c7a61ae1-a9f4-48c0-be95-fa7ee510c2e2",5
"c7dbb413-1f2c-472e-8158-6bd6fd69a77a",29
"c7ee2abe-3cb1-401c-8d2f-5615a46180d7",-23
"c7f309c9-1177-412b-a363-d9f967f023b8",3
"c7fa6c35-6929-484a-bd5f-04f7998afd77",9
"c86b0470-0a79-4411-84ac-d404a0947049",3
"c86c4249-2481-47fb-bdb5-90f58fb79787",-7
"c875f7e1-0f29-4e50-9b67-3765c7b1f035",9
"c8afdbba-ec32-4289-8893-6be495151e67",11
"c8c6eb8c-ef01-4321-bf95-d1b2864e1507",-31
"c8c88de8-cf0a-4cef-ae97-6638b2fd0290",23
"c8fe657f-b0c9-4231-be30-090d485f037e",13
"c905ff4a-e7d1-4fc9-a5b2-7a14af398017",9
"c908223e-d41c-4d11-841b-da4dfc35c83d",-27
"c9185497-a822-4011-bbd9-289104e79d6f",-3
"c94898c5-c5ad-4b92-b5e8-92b130208987",15
"c9618e0f-40d8-4956-ba65-eb847aa3e560",-37
"c9638067-6e2b-4cb5-886b-d9c1169c25db",25
"c963f9ab-29a9-4cf3-80ed-f30d0136d95e",-29
"c987670d-5966-4b0b-a275-486990864ccc",-37
"c9970d15-4ccd-436d-8fc8-484977257645",11
"c99c35cf-cf8c-4cc4-b174-723285d06b09",-41
"c99dd93c-f240-4244-8eaf-39252666f97b",11
"c9b82d8b-e041-42c2-87ed-edb1603e3caa",-27
"c9bfc344-0c75-477f-808c-c6f3f82a2938",39
"c9c0493a-a968-497e-8219-8670c1ddb86c",9
"c9ca2cbb-86b5-45ba-b45e-1226e2338a38",-11
"c9f2814e-acde-4b57-a153-33dfc50eda85",25
"ca0c7e6c-b60c-46af-99b9-68509b1114a7",-37
"ca0ce61a-cc46-4076-86e5-acac50490821",15
"ca336dae-d4ad-43f9-b104-5ea8936849d5",-37
"ca57a7b9-b3f4-4174-acf4-0af44e52233c",11
"ca62082c-d5ea-4608-a438-cd0c918bf32d",17
"ca6ac99b-0fc6-4712-981b-5456397542a9",-33
"ca8eae30-4b56-49c6-932c-27b673190c87",-13
"caccd5f2-ed83-4593-adcf-5cd9fdc0d5ab",33
"cafebbf2-9dea-439a-8788-25478f233a57",1
"cb18611b-297c-4026-ae66-5a2da22ea95c",41
"cb448a3b-03d7-40a2-93e4-75afadd1da2b",-37
"cb64808f-c3b7-4f72-ab09-b996642721fe",-29
"cb6b7fb6-3012-4642-9fd6-03eb369c942d",-9
"cb762887-722f-4db1-b0b1-6ba06fe112aa",-31
"cb839237-af7e-41c3-b203-385a5e948ed4",3
"cb849ac4-3f3b-4056-aadb-34a7118a00cb",1
"cbb56e08-41dd-4c10-90ee-910e7b54ab51",17
"cbb6bf2c-e1c0-4dfb-9294-6a1c296dcc21",-27
"cbbe7734-9015-492a-99af-1d5b86ebb078",-27
"cc17c9c5-8634-4c26-93b1-72a203f24e68",-9
"cc1b3d03-8cc9-4575-92d7-4c4831ae6967",37
"cc2525c7-49d7-4fd6-833c-6b9988c59f32",-33
"cc272693-e373-4e71-a8a8-f5fa5f044269",-33
"cc4dad28-ea6c-4480-a2c7-481ef5dc8f08",5
"cc567a0e-6a5d-4952-be70-ed02a0c3ff39",-33
"cc603c13-476f-4234-98a1-b26c865ce959",-23
"cc88453b-488f-4469-ae10-cd9e81da3ae1",17
"cc893b4f-c25d-4fa5-97af-f399bed9ac65",23
"ccabd9f4-5e0e-416d-8164-608d711555bb",15
"ccf08842-c001-43be-b2c4-7a37499dcd18",-7
"cd1a7662-4c02-4860-a2e7-639c7ed381f1",-35
"cd1cab32-9c7c-4345-8cc6-3f5c3b60a095",-37
"cd6080f8-8633-4e33-b29b-0c95491d2d48",27
"cd9b6f87-2f77-4f73-99b1-ada61cb59585",5
"cda92e83-1024-4fbe-9c0d-e2a6fbeb0339",23
"cdad8cb5-5076-43e2-8284-c6aa98923d6b",29
"cdd641a6-529d-44c5-809e-ebc149ed6d95",-31
"ce6b8e81-1b7c-49f1-bb53-4c5cd018cea1",15
"ce84c955-63db-473a-a6d7-0e3daad6efd4",35
"ce93acd2-a9fd-4365-9409-b70421a8b4bb",33
"ce99ea4a-83dd-405f-8591-408b844b92b0",-1
"ce9aa48c-583a-4c1e-95fa-9b552a263273",13
"ce9f326f-babc-4058-96fc-ed1180f7d5f1",19
"cea2c6b2-09a7-4a28-8d0a-41efa4d2fd44",31
"cea88741-d03f-46df-a46b-104060d81911",-3
"cebde574-89a9-4d85-a778-b54a32af3d21",27
"cec05883-63b7-4561-9114-745961743e94",-41
"cefecff2-c5a5-468f-a820-e266815f435e",23
"cf509fab-fcc8-493c-a1c3-bec899991904",23
"cf5359e8-72aa-4875-9673-bc4f1829e561",27
"cf6a9f23-f09e-4162-9f6a-616e51c8c6f1",1
"cf7ced35-7e29-4bdc-92e7-b56c315c54eb",33
"cfc7a316-881d-4c8c-a704-aa658e18e3e4",-27
"cff4afbe-688f-4103-a4d8-e7a5c27628be",29
"cffc15d9-5641-4e22-943a-7d73a9466754",33
"d039a738-0bd6-48b5-ae92-aa899175b8b0",-33
"d05195d9-7005-4b0d-86c9-9f2e499a67c9",-29
"d0944994-c166-4beb-9042-3dd4871e2b13",-27
"d09b3ae4-3d3c-4fd5-8a5d-b14dd31bbb33",9
"d0b559f7-3e09-4280-8137-3adaddb56444",-45
"d0cb7fae-f8b0-4f56-bbb0-b1ced83df2fa",-31
"d0d1b05c-8518-4ab4-90d5-159a671847c5",33
"d0e09acb-32bc-4fe7-b151-7cd5af5e9dc8",-1
"d103be82-b26d-47f7-ba10-fa716f2b6e13",33
"d139845d-3a3e-499e-9b60-74a0e6c4fe9f",-23
"d14ead6c-67ab-40df-8306-c3b24450f38b",25
"d15f5d47-193b-45be-ab1c-e1578d583ea4",25
"d175ac90-472d-41cf-bf17-f8516b43e4c3",19
"d1773c1f-8e90-45c0-817f-ffdf842db267",15
"d18496d8-715e-4ba5-bb35-eff1d9ae1629",-19
"d19ee7be-9410-4b78-b95d-9fe6c9c80530",-11
"d1c4bee4-14d0-4c0b-bf1f-a52e88ca418b",-27
"d1cd991b-adee-4aee-8ab5-267201ae6769",9
"d1d03184-55ca-470a-9877-33393721b50c",31
"d1d1c9b5-7049-409d-b381-1e88ceb82a79",-15
"d1e4817d-027f-458c-9f77-c0991c525544",-37
"d1e6d62e-38b2-43ce-b7c9-7e14a8710b6d",-35
"d2057d64-3c06-4f7b-aba3-22c43aedf3a2",13
"d218dcbb-6f7e-47a2-ae50-aabe17462cf5",-33
"d222dfe6-b0ce-470d-baa0-874ab86929f1",7
"d22b3cc1-842b-4185-a421-e8b165e35f34",-31
"d257277b-072f-4b6c-bead-07332de2a533",-27
"d2574676-295f-41af-ad76-77524c1b35cd",-31
"d260c80a-90e8-4dae-b05a-dd785d256a4c",15
"d26ade8b-3949-40ca-bfa0-042cc0a91e48",23
"d281e2da-c9e9-48ca-96fa-e55516c32497",-31
"d2830489-6b15-4922-98ac-d837f0be084e",-41
"d29657b1-d7b6-4382-96a2-1421e81d194f",11
"d2df9e83-e6b3-4129-956d-11de1cfbabdc",21
"d304bbed-49e1-4765-a260-b8aac5da1ae6",15
"d3247c4c-37a9-4c5f-b536-335c6cd931c8",-11
"d32f20b8-188f-4ad2-a197-f08311cdb58f",-7
"d3348ced-e2cd-4cb5-8746-938fa94c4db4",-35
"d357ae60-9bb1-4406-ab4b-d6649e6cacde",-31
"d3677d26-676d-4e2c-bc3f-26d7d5fcbda0",-35
"d3ae4a0a-3a59-417f-8d79-da460e5fc610",41
"d3d9698a-cea8-469b-b021-436aa6d54654",-33
"d42bcb39-68c7-4dee-bd21-ef54371c5d3a",23
"d4328ac6-27dc-4106-bcc2-ca27fc4559f0",23
"d433d23f-b5ef-484a-a45b-198b747963c4",5
"d43da26a-c29a-43cc-a34a-838ed0f6648d",-5
"d446257b-7140-4d9b-b1b6-eaa10d83d4e7",21
"d44d06f6-62b4-4330-9cd7-72a9e6b13e4a",33
"d46a69bd-ff12-40b2-826d-1ee27bc1c1e9",-3
"d48dfee4-035f-4daa-a39f-c64026fe3a5d",13
"d49bb867-1316-4e20-8ba7-0b54215c3a0b",-17
"d4b8d7a5-e008-48cb-ae1a-faeae8884eef",-1
"d4f809c0-1df1-43ce-a733-ec397e9997d6",39
"d5379598-42ae-489e-8335-73ee24974507",11
"d57085fb-e1df-429e-b74d-df0b2d29b8fd",27
"d5755552-53a9-4ed2-9a1d-12416d1925ab",15
"d57f60e8-86c4-4ca7-93aa-c1f8283b3dd8",25
"d5879a44-c14d-4db0-9daa-164bee80cec2",-19
"d595f4b9-80ef-4ad5-ae66-89def85a1da2",9
"d5a57d16-6480-441d-8417-7183647d6592",-35
"d5a92f59-e156-431a-9375-7f142196fe09",27
"d5b31b71-5dad-4283-bd0c-5f6328509970",3
"d5b8aabd-6be7-4a56-b2f9-66e09a8f4623",27
"d5be795d-beb6-4def-bda8-f485ee45bfc1",-1
"d5e032c6-001d-4768-bd5f-8265020315c7",9
"d5f60f3b-44db-408f-a23b-22417513d1ff",17
"d5f66c10-9552-4ebf-8ba7-8cfbf7a59848",27
"d604672a-2000-4dfc-b417-94503c57c951",-9
"d626c2f6-655b-4451-914e-b83e24eeaca4",5
"d663a5c0-f577-40bf-861a-0a5d2c470c96",-33
"d6b31bc2-6410-4b01-8856-972473a3db8c",25
"d6bdf419-e824-4d1e-a1f5-abb3ff5fa595",23
"d6c3df36-8c56-4b58-98f8-393ed13209fc",-25
"d6c8ef11-2e62-4fc3-bacf-b7fb1ca03e25",-3
"d6dd11e6-208e-4257-93bf-6c499337ad9c",21
"d6fc0fec-d672-405c-bfb5-18b6f7f60990",-31
"d7145bdf-1992-4a24-8830-f9487f1f4366",-5
"d716f7f7-d70a-4f80-b0c5-d3bb04b0d2ff",-41
"d71e894d-1bd0-46e7-85bd-ab18f6935193",1
"d71f6c01-d43e-4ddb-a2e2-deaaf2f7a5d6",-19
"d727b714-6715-4723-864d-bc621a23219d",7
"d7509a1d-f934-4054-9d57-3a091b1882ec",33
"d764e333-7d35-4bb3-8ac1-e6627cb2d197",-9
"d76a4897-3a02-470a-afb0-a61ea81b2d04",21
"d78b223b-311d-4d41-bf33-bc43323e134e",-1
"d78e6dbd-30a8-4755-9573-7a3484acd7ef",15
"d7922d0b-9166-447d-8923-97e5635028f1",11
"d7bea132-4b45-4f6a-992d-717853ecd59e",-35
"d7c67512-0eeb-46ce-b13e-e1c1bd33899f",35
"d7e00e4f-e678-4a11-a083-7ea75961ed45",-21
"d7ed8669-0f4b-4445-aca7-f5033677a8ee",-29
"d818fd83-05e4-4fb1-8dc0-3ce8a7ff949d",13
"d819eea3-786b-4029-9cb8-3c28a5b2780c",15
"d81e44c8-95a4-45a8-b68d-6e375020ba01",-27
"d8253f86-d9d1-436e-85d7-b4af8019fb63",-11
"d85278f6-fc10-4882-91a1-95792956a14e",37
"d8616dba-cb29-41cd-beb4-1ec3c2baf037",-35
"d8807a85-d638-4d0a-83a4-5adf6121865f",23
"d8863b85-353d-403a-a95e-165d4156702a",11
"d8aa9a99-c9fe-4b73-8074-e00439ef359f",25
"d8bc10b1-f156-4fbb-ba3f-65bb95fc6277",-3
"d8c199b4-c36c-4c4e-85af-c34ef58a4f78",31
"d8ca2ae1-3fb6-46fb-a2cd-904ba7278a59",-39
"d8ddaaee-a398-433c-93aa-35489d22c9e9",27
"d8ebba35-0014-4347-b43a-a96461121aa6",19
"d8f2030a-5cb5-4224-97f4-aa8ccc8a81ff",9
